run_id,system,regime,scope,seed,tag,macro_f1,neg_f1,neu_f1,pos_f1,n_test,backbone,wall_seconds,train_total,silver_frac,pool_mode,strict_lodo,supcon_lambda,supcon_tau,max_temp_c,nn_at_1,nn_at_5,nn_at_10,nn_at_20,nmi,ari,silhouette,davies_bouldin,anisotropy,twonn_id,centroid_within_class_cross_domain,centroid_cross_class,temperature,ece_before,ece_after,mce_before,mce_after,brier_before,brier_after,neu_ece_before
lodo.Finance.xlmr_supcon.s87,xlmr_supcon,lodo,Finance,87,,0.7432964101568995,0.7192575406032483,0.7489878542510121,0.7616438356164383,645,xlm-roberta-base,505.0,68999,,gold+bulk,False,0.1,0.07,54.0,0.7255813953488373,0.7153488372093023,0.7097674418604651,0.7048062015503876,0.3465134203408665,0.38936189341709215,0.25022417306900024,1.7647425565375585,0.8616077303886414,18.351444468197823,,,1.324999999999999,0.07174756314441451,0.05238723522492637,0.23002456411387817,0.18248956331684407,0.379877876178056,0.37611183594498876,0.049943759224393
lodo.Public.allma_ft.s100,allma_ft,lodo,Public,100,,0.7636990829886369,0.8362573099415205,0.7109375,0.7439024390243902,381,allmalab/bert-base-aze,294.8,79788,,gold+bulk,False,,,50.0,0.6850393700787402,0.6766404199475066,0.6708661417322834,0.6593175853018373,0.2985349790414779,0.3207931774605054,0.16513696312904358,2.7513637436721523,0.5223755836486816,24.866247625631342,,,1.1099999999999992,0.0770880696245364,0.08038587215850668,0.2061232725976878,0.19229224162496406,0.32098022433180934,0.3251910581636094,0.04340786173327188
lodo.Public.allma_ft.s13,allma_ft,lodo,Public,13,,0.7650397010544171,0.8377581120943953,0.7265917602996255,0.7307692307692307,381,allmalab/bert-base-aze,338.8,79788,,gold+bulk,False,,,52.0,0.6430446194225722,0.6467191601049869,0.6498687664041994,0.6444881889763779,0.35160471695330947,0.40856881552393287,0.1566881537437439,2.881389921424932,0.4922729730606079,22.21247137069614,,,1.18,0.05811720603174968,0.08063741025483614,0.1237502115633149,0.18306729867191207,0.32002294783531254,0.32717608820374716,0.050502134237963105
lodo.Public.allma_ft.s42,allma_ft,lodo,Public,42,,0.7384941299635345,0.8238805970149253,0.7037037037037037,0.6878980891719745,381,allmalab/bert-base-aze,295.5,79788,,gold+bulk,False,,,51.0,0.6981627296587927,0.662992125984252,0.6566929133858268,0.6451443569553805,0.3431203637552584,0.4259361077913741,0.1518436223268509,2.9152355508087653,0.5309409499168396,23.459431356346748,,,1.114999999999999,0.06825977722926037,0.07688472739693833,0.19459193424560128,0.1876554904451856,0.34240727779096064,0.34512606242678856,0.07313335872343728
lodo.Public.full.s100,full,lodo,Public,100,,0.7206185590525678,0.8192771084337349,0.697841726618705,0.6447368421052632,381,xlm-roberta-base,305.5,79788,,gold+bulk,False,0.1,0.07,52.0,0.6430446194225722,0.6545931758530183,0.6540682414698162,0.6506561679790026,0.3209607937217683,0.3970213373773963,0.28014713525772095,1.7357995283435672,0.9142012000083923,17.483589471066722,,,1.064999999999999,0.06324522264885732,0.0673545619484099,0.2236517084449351,0.20429965882627577,0.3494857263059024,0.3492338578511421,0.07728443216407668
lodo.Public.full.s13,full,lodo,Public,13,,0.7429398722064494,0.8389057750759878,0.7188612099644128,0.6710526315789473,381,xlm-roberta-base,508.0,79788,,gold+bulk,False,0.1,0.07,54.0,0.7349081364829396,0.6955380577427821,0.6887139107611548,0.6913385826771653,0.378392278010088,0.4605936234645329,0.30137899518013,1.7244640190192158,0.8829761147499084,16.74879695037277,,,1.3549999999999995,0.059428941019615426,0.06787342299421831,0.1742083728548287,0.18438065539785387,0.33210301348097854,0.3319305898104788,0.08062532431274372
lodo.Public.full.s21,full,lodo,Public,21,,0.7591768245178766,0.8571428571428571,0.7445255474452555,0.6758620689655173,381,xlm-roberta-base,437.0,79788,,gold+bulk,False,0.1,0.07,55.0,0.6850393700787402,0.6881889763779527,0.6876640419947506,0.6793963254593176,0.39963223354609917,0.4880476632336005,0.30902448296546936,1.748601378199887,0.9049922823905945,18.709854906761997,,,1.23,0.06267655263012639,0.0737754746603755,0.14194184368580015,0.15860509022473057,0.33246877003055303,0.3370744021650431,0.09589623016012283
lodo.Public.full.s42,full,lodo,Public,42,,0.7411656756743786,0.8402366863905325,0.7299270072992701,0.6533333333333333,381,xlm-roberta-base,428.3,79788,,gold+bulk,False,0.1,0.07,50.0,0.7480314960629921,0.7207349081364829,0.7202099737532809,0.7094488188976378,0.3949171128344358,0.4846358300377218,0.324019193649292,1.6246637009301377,0.9087125658988953,16.339154262888545,,,1.13,0.06949133850848732,0.06931268739408881,0.24284262692569164,0.23008691472516996,0.3228576358056679,0.3244560533538301,0.08161115698278679
lodo.Public.full.s87,full,lodo,Public,87,,0.7269445960679323,0.7792207792207793,0.7128712871287128,0.6887417218543046,381,xlm-roberta-base,199.2,79788,,gold+bulk,False,0.1,0.07,52.0,0.7007874015748031,0.6813648293963255,0.673753280839895,0.6619422572178477,0.34274494760281315,0.4122875684474048,0.24750377237796783,2.0397574472575055,0.9208272695541382,17.29484870252937,,,0.9650000000000004,0.0633512362186445,0.06414911608061977,0.15230510210747916,0.1801406714185695,0.3900021967094499,0.38959908875219484,0.11099028358207778
lodo.Public.full_mbert.s100,full_mbert,lodo,Public,100,,0.722876330019187,0.7884615384615384,0.7006802721088435,0.6794871794871795,381,bert-base-multilingual-cased,404.3,79788,,gold+bulk,False,0.1,0.07,55.0,0.7086614173228346,0.6824146981627297,0.6727034120734908,0.655511811023622,0.3291606305455053,0.37021894187370424,0.22793707251548767,1.8965687914023703,0.8723787665367126,21.342781846975612,,,1.5699999999999994,0.08001054699205953,0.06092149981148959,0.1971448023159894,0.16941033410899525,0.3915364212935679,0.38657101649096814,0.11123687167185851
lodo.Public.full_mbert.s13,full_mbert,lodo,Public,13,,0.7235460359958351,0.7891566265060241,0.6814814814814815,0.7,381,bert-base-multilingual-cased,415.4,79788,,gold+bulk,False,0.1,0.07,51.0,0.6509186351706037,0.6561679790026247,0.6543307086614173,0.6440944881889764,0.303181216223627,0.35167611791939113,0.21616359055042267,2.008318948946851,0.8778311610221863,20.468250168298393,,,1.49,0.09850145789969368,0.0719968712306149,0.17370223322054335,0.173594876643694,0.3833446202778092,0.3811873711344779,0.06768399932795846
lodo.Public.full_mbert.s21,full_mbert,lodo,Public,21,,0.7250956360639784,0.804953560371517,0.6766917293233082,0.6936416184971098,381,bert-base-multilingual-cased,353.3,79788,,gold+bulk,False,0.1,0.07,55.0,0.6771653543307087,0.6750656167979002,0.6485564304461943,0.6426509186351707,0.33139349294108184,0.391897895114352,0.21997064352035522,1.962423098224274,0.8766786456108093,19.3241442752348,,,1.4800000000000002,0.08131508314405587,0.06990487927303203,0.16965799912142648,0.18199672676089407,0.370973545507201,0.3747001027492408,0.06674010784080063
lodo.Public.full_mbert.s42,full_mbert,lodo,Public,42,,0.7151905528717123,0.782608695652174,0.6962962962962963,0.6666666666666666,381,bert-base-multilingual-cased,305.9,79788,,gold+bulk,False,0.1,0.07,55.0,0.6062992125984252,0.6031496062992125,0.610236220472441,0.6081364829396325,0.2968052472952964,0.3351980151047106,0.1799296736717224,2.1549239075458066,0.8959268927574158,20.894632281582446,,,1.2949999999999997,0.06979055860718572,0.09727898394584646,0.21624687188315694,0.27351223094779475,0.3865392061577657,0.3907296829299786,0.08062406284709128
lodo.Public.full_mbert.s87,full_mbert,lodo,Public,87,,0.6833557505250879,0.7017543859649122,0.6495176848874598,0.6987951807228916,381,bert-base-multilingual-cased,210.3,79788,,gold+bulk,False,0.1,0.07,50.0,0.6719160104986877,0.6409448818897637,0.6175853018372703,0.6136482939632546,0.27922369837432937,0.2839314388612002,0.18636296689510345,2.174864463969703,0.8886459469795227,18.31388612048336,,,1.3549999999999995,0.07764693614999944,0.05561267227940572,0.19246062474601727,0.14578403111158522,0.4222112911031614,0.42195307875712423,0.1405763727488311
lodo.Public.full_mdeberta.s100,full_mdeberta,lodo,Public,100,,0.7470646002631932,0.8098159509202454,0.7153284671532847,0.7160493827160493,381,microsoft/mdeberta-v3-base,377.4,79788,,gold+bulk,False,0.1,0.07,56.0,0.6824146981627297,0.658267716535433,0.6616797900262468,0.6641732283464566,0.37127652539549577,0.44472171215421336,0.28168487548828125,1.6201124863817604,0.9128608703613281,15.394931580486146,,,1.1449999999999996,0.06175529099543554,0.06324746666641999,0.13782325504903348,0.16985912412028015,0.3436828667005588,0.3457184875769113,0.07377100759817348
lodo.Public.full_mdeberta.s13,full_mdeberta,lodo,Public,13,,0.7152406417112299,0.8,0.6911764705882353,0.6545454545454545,381,microsoft/mdeberta-v3-base,298.2,79788,,gold+bulk,False,0.1,0.07,58.0,0.6509186351706037,0.6587926509186351,0.658267716535433,0.6463254593175853,0.30466375002918406,0.37657043627704473,0.25057336688041687,1.8327840769465344,0.9154545068740845,13.988458084091338,,,1.0749999999999988,0.07332960866328822,0.07953839617426786,0.2545588297145195,0.24140389659997996,0.36277323350543356,0.3631138096195059,0.07382500676712402
lodo.Public.full_mdeberta.s21,full_mdeberta,lodo,Public,21,,0.7463706874565558,0.8338192419825073,0.7169811320754716,0.6883116883116883,381,microsoft/mdeberta-v3-base,456.6,79788,,gold+bulk,False,0.1,0.07,62.0,0.7139107611548556,0.6803149606299213,0.6648293963254593,0.6561679790026247,0.3687318322618366,0.45854826025554984,0.2950761318206787,1.5907137857190616,0.901934802532196,14.598213688384547,,,1.2099999999999993,0.058754584453183274,0.061785678257268425,0.14337966418737425,0.11780417591405834,0.33385193376392197,0.3349073817025273,0.06951549690779084
lodo.Public.full_mdeberta.s42,full_mdeberta,lodo,Public,42,,0.7350055887482295,0.7655172413793103,0.7077922077922078,0.7317073170731707,381,microsoft/mdeberta-v3-base,380.0,79788,,gold+bulk,False,0.1,0.07,54.0,0.6929133858267716,0.6671916010498687,0.6456692913385826,0.6359580052493439,0.36586986347468176,0.43185231159852405,0.26145675778388977,1.7281085039667843,0.909314751625061,13.529866284113378,,,1.1649999999999991,0.07916619763974402,0.08477906104020076,0.21098422110669124,0.1689055509653674,0.3726326575208842,0.37407285880974694,0.11585162562970165
lodo.Public.full_mdeberta.s87,full_mdeberta,lodo,Public,87,,0.7584573894036978,0.8328267477203647,0.7188612099644128,0.7236842105263158,381,microsoft/mdeberta-v3-base,586.4,79788,,gold+bulk,False,0.1,0.07,59.0,0.6981627296587927,0.6813648293963255,0.6774278215223097,0.679265091863517,0.3716613336726504,0.4321041099369179,0.33195748925209045,1.5071099858477135,0.8918249011039734,14.103277351350414,,,1.39,0.04950543433751527,0.06556339188067223,0.11993387190994764,0.13052247549663243,0.3261448821548891,0.3273152836573643,0.09134302645862219
lodo.Public.full_midinject.s100,full_midinject,lodo,Public,100,,0.732404015737349,0.8214285714285714,0.6962962962962963,0.6794871794871795,381,xlm-roberta-base,327.2,79788,,gold+bulk,False,0.1,0.07,54.0,0.6640419947506562,0.6750656167979002,0.6635170603674541,0.6606299212598425,0.3287523129224481,0.40500274101787365,0.2741520404815674,1.7325399631598521,0.9153040647506714,17.168158491782332,,,1.0100000000000005,0.07263679624400864,0.07275346826953769,0.16579067541848957,0.16460904321846492,0.34148167157693626,0.34150056445452753,0.05903918027211573
lodo.Public.full_midinject.s13,full_midinject,lodo,Public,13,,0.7496918749092201,0.8448275862068966,0.7171314741035857,0.6871165644171779,381,xlm-roberta-base,443.5,79788,,gold+bulk,False,0.1,0.07,55.0,0.7112860892388452,0.7086614173228346,0.7034120734908137,0.6868766404199476,0.3568205395937217,0.4391497534950909,0.3040567636489868,1.7449843106303222,0.8932933211326599,16.719256045867414,,,1.3149999999999993,0.0657339334125865,0.07320699716551124,0.20530679251799455,0.22708537894032432,0.33254507278642237,0.33341934118582134,0.04876097667840041
lodo.Public.full_midinject.s21,full_midinject,lodo,Public,21,,0.7401185455704825,0.8292682926829268,0.696969696969697,0.6941176470588235,381,xlm-roberta-base,330.4,79788,,gold+bulk,False,0.1,0.07,50.0,0.6929133858267716,0.6713910761154855,0.6703412073490813,0.6656167979002625,0.3845487115123183,0.4728690030371235,0.308209627866745,1.7119953256943656,0.9058929681777954,17.174531125929576,,,1.1049999999999993,0.06579927067492525,0.06314419243491634,0.2190014561491227,0.12863564059760307,0.3388093349778313,0.3410092519160674,0.058853274058298204
lodo.Public.full_midinject.s42,full_midinject,lodo,Public,42,,0.7787555355167043,0.851063829787234,0.7647058823529411,0.7204968944099379,381,xlm-roberta-base,495.2,79788,,gold+bulk,False,0.1,0.07,54.0,0.7165354330708661,0.7165354330708661,0.7049868766404199,0.7022309711286089,0.3892364164357037,0.48076912742505273,0.32701051235198975,1.6387421912707323,0.8648968935012817,16.23141193858875,,,1.4549999999999996,0.06275419132727436,0.06523493053457309,0.255255599959035,0.15756759391577724,0.32999119905240626,0.32583181814825407,0.09365449126125189
lodo.Public.full_midinject.s87,full_midinject,lodo,Public,87,,0.7613906666469937,0.8348348348348348,0.7164179104477612,0.7329192546583851,381,xlm-roberta-base,425.1,79788,,gold+bulk,False,0.1,0.07,56.0,0.7322834645669292,0.7186351706036745,0.705511811023622,0.6981627296587927,0.36848735339284217,0.43709129205505576,0.3089018166065216,1.6434387151474354,0.8839461803436279,17.06321863729235,,,1.2599999999999993,0.044012821869989206,0.059380878960671124,0.10534380219104333,0.10886439427087269,0.3286785358892319,0.3291662471510129,0.0672773994028146
lodo.Public.mbert_ft.s100,mbert_ft,lodo,Public,100,,0.6400086975429441,0.6571428571428571,0.6190476190476191,0.6438356164383562,381,bert-base-multilingual-cased,245.6,79788,,gold+bulk,False,,,49.0,0.6036745406824147,0.5826771653543307,0.5750656167979002,0.5786089238845145,0.28351116903698903,0.31059354752268375,0.13607928156852722,2.413922899600727,0.4968053996562958,19.04735754697047,,,0.8900000000000003,0.06907322888970222,0.05577071581107937,0.19941784945575058,0.164311506314057,0.4610850482722032,0.45999554097090134,0.15100301285245943
lodo.Public.mbert_ft.s13,mbert_ft,lodo,Public,13,,0.6681676162425823,0.6915254237288135,0.6417445482866043,0.6712328767123288,381,bert-base-multilingual-cased,189.0,79788,,gold+bulk,False,,,54.0,0.5669291338582677,0.5753280839895013,0.5624671916010499,0.5519685039370079,0.27690689513693273,0.29638770274461507,0.12234863638877869,2.488303939882537,0.45534059405326843,19.786929461578787,,,0.9700000000000004,0.07195580125740395,0.06029194800048209,0.15102585197361906,0.14118401726585772,0.44166561707437624,0.4410338948733142,0.13280104769347317
lodo.Public.mbert_ft.s42,mbert_ft,lodo,Public,42,,0.6705407074468749,0.7476038338658147,0.6180555555555556,0.6459627329192547,381,bert-base-multilingual-cased,391.4,79788,,gold+bulk,False,,,55.0,0.6640419947506562,0.6267716535433071,0.6417322834645669,0.6217847769028871,0.26732629778432015,0.2786781453261788,0.1574527770280838,2.232530682035617,0.36268097162246704,18.786982936276278,,,1.4049999999999996,0.0891976559203521,0.09930497269568643,0.30518580988546923,0.17524466702369645,0.4029245880865912,0.4051132171923528,0.09203534925364493
lodo.Public.mdeberta_dapt.s100,mdeberta_dapt,lodo,Public,100,,0.7302870465925162,0.7962962962962963,0.7017543859649122,0.6928104575163399,381,microsoft/mdeberta-v3-base,282.1,79788,,gold+bulk,False,,,62.0,0.6797900262467191,0.6498687664041994,0.626509186351706,0.6124671916010499,0.3702661139452144,0.42229891793803503,0.21502429246902466,1.8507203836370865,0.6037679314613342,13.07161548423488,,,0.7700000000000002,0.12961284711126903,0.07551816027097889,0.2349183023751038,0.1253395113573913,0.3684664605715123,0.3528771310509334,0.11088356656461307
lodo.Public.mdeberta_dapt.s13,mdeberta_dapt,lodo,Public,13,,0.7665585007677412,0.8495575221238938,0.7384615384615385,0.7116564417177914,381,microsoft/mdeberta-v3-base,564.3,79788,,gold+bulk,False,,,54.0,0.7270341207349081,0.7091863517060367,0.6879265091863517,0.6732283464566929,0.3788176061378647,0.4498228703213436,0.2866533100605011,1.7084439777601261,0.4330759048461914,12.877044695806802,,,1.2599999999999993,0.07239980602862514,0.08673655762302555,0.1701025545663295,0.18280080811321964,0.30703214080458896,0.3157896412320053,0.03917899685339982
lodo.Public.mdeberta_dapt.s21,mdeberta_dapt,lodo,Public,21,,0.7430405970533359,0.8303030303030303,0.6981818181818182,0.7006369426751592,381,microsoft/mdeberta-v3-base,421.4,79788,,gold+bulk,False,,,58.0,0.6876640419947506,0.6918635170603674,0.6727034120734908,0.6573490813648294,0.3523522050276639,0.41676558505694306,0.2561643123626709,1.7067747038111107,0.4558391869068146,14.064064808284996,,,1.169999999999999,0.07382213965602609,0.0929455628368079,0.16659890217269469,0.16576503408021848,0.3256127596315654,0.3314819585388421,0.07728465191324702
lodo.Public.mdeberta_dapt.s42,mdeberta_dapt,lodo,Public,42,,0.7766104648183262,0.8461538461538461,0.7368421052631579,0.7468354430379747,381,microsoft/mdeberta-v3-base,559.2,79788,,gold+bulk,False,,,62.0,0.7034120734908137,0.7028871391076116,0.6939632545931759,0.676246719160105,0.39104918876017,0.46377220620542575,0.2765514850616455,1.655441300102851,0.5249452590942383,14.035974268514611,,,1.0349999999999997,0.08649850079815348,0.09657780398067954,0.19571293656023525,0.21292147308504966,0.3081275098719179,0.3099738123303679,0.07781698794775586
lodo.Public.mdeberta_dapt.s87,mdeberta_dapt,lodo,Public,87,,0.7297760612978004,0.8405797101449275,0.6959706959706959,0.6527777777777778,381,microsoft/mdeberta-v3-base,349.7,79788,,gold+bulk,False,,,55.0,0.6929133858267716,0.6624671916010498,0.6593175853018373,0.647244094488189,0.35502933258491,0.4225923812479883,0.23672160506248474,1.9853409242434041,0.5135706067085266,12.895337969252871,,,0.9250000000000004,0.08323282695680605,0.07247328781927406,0.24487551284567055,0.2241224684323816,0.3474486406834693,0.34376439276930093,0.10059727874221414
lodo.Public.mdeberta_ft.s100,mdeberta_ft,lodo,Public,100,,0.7715505058788641,0.8417910447761194,0.7326007326007326,0.7402597402597403,381,microsoft/mdeberta-v3-base,560.5,79788,,gold+bulk,False,,,54.0,0.7112860892388452,0.7165354330708661,0.705249343832021,0.696981627296588,0.43990615345815665,0.4718759479784425,0.27116963267326355,1.6761399364274965,0.6269679665565491,12.884703239332877,,,1.069999999999999,0.08063488793715036,0.08889847702923828,0.2026188016653545,0.21982008669960318,0.30914293873755305,0.3126861549670357,0.08093012309825844
lodo.Public.mdeberta_ft.s13,mdeberta_ft,lodo,Public,13,,0.7649139442725792,0.829971181556196,0.7131782945736435,0.7515923566878981,381,microsoft/mdeberta-v3-base,504.4,79788,,gold+bulk,False,,,58.0,0.7007874015748031,0.6776902887139108,0.6727034120734908,0.6656167979002625,0.3601524326954236,0.4153240082898993,0.2817547917366028,1.8118452685139481,0.5675958395004272,12.4822152824381,,,1.1949999999999996,0.06124346133357364,0.08147253812228546,0.15537129497409696,0.13937514301463483,0.3140695803740555,0.32106453265509916,0.04885821907173877
lodo.Public.mdeberta_ft.s42,mdeberta_ft,lodo,Public,42,,0.7588137622118393,0.8421052631578947,0.6896551724137931,0.7446808510638298,381,microsoft/mdeberta-v3-base,356.2,79788,,gold+bulk,False,,,62.0,0.6771653543307087,0.6745406824146981,0.6716535433070866,0.6611548556430447,0.4150270980501403,0.47449885833482897,0.287373811006546,1.7126323787361002,0.6715996265411377,10.530918500577775,,,0.9900000000000004,0.0914957064271177,0.09055138627174003,0.23999509062317914,0.23703933436768887,0.33574715132509253,0.3352492748785635,0.07203560108286522
lodo.Public.xlmr_dann.s100,xlmr_dann,lodo,Public,100,,0.7403676414634411,0.8012232415902141,0.7028985507246377,0.7169811320754716,381,xlm-roberta-base,295.7,79788,,gold+bulk,False,,,50.0,0.6587926509186351,0.6530183727034121,0.6404199475065617,0.6259842519685039,0.14776595029298553,0.1408395060891885,0.16059617698192596,2.5481172192200776,0.4416821300983429,14.906133534563555,,,0.9800000000000004,0.1007681873101217,0.10046023270870066,0.2200861386433558,0.2141606879006992,0.35031095872049817,0.3493946318854529,0.08130115818112414
lodo.Public.xlmr_dann.s13,xlmr_dann,lodo,Public,13,,0.7453729992801567,0.8050314465408805,0.6985294117647058,0.7325581395348837,381,xlm-roberta-base,352.9,79788,,gold+bulk,False,,,54.0,0.6640419947506562,0.6619422572178477,0.6553805774278215,0.6398950131233596,0.2240477453726336,0.20200291262655273,0.09891903400421143,2.592930296397086,0.5396732687950134,16.643452795036655,,,1.0799999999999998,0.09085226275678401,0.10019091163691084,0.21512514404712968,0.2722294828324334,0.3503322656557121,0.35366054118715046,0.09807346923141144
lodo.Public.xlmr_dann.s42,xlmr_dann,lodo,Public,42,,0.7420783578635564,0.8061538461538461,0.7075812274368231,0.7125,381,xlm-roberta-base,410.4,79788,,gold+bulk,False,,,53.0,0.6719160104986877,0.6614173228346457,0.6559055118110236,0.6430446194225722,0.34569801265656863,0.39952441661637617,0.1454785019159317,1.893659088255534,0.832836925983429,16.112828990459484,,,1.0000000000000004,0.1040242881566632,0.10402428815666331,0.19559139133835635,0.19559139133835657,0.35897691760555706,0.35897691760555706,0.08846997085240879
lodo.Public.xlmr_dapt.s100,xlmr_dapt,lodo,Public,100,,0.757639108858621,0.8170731707317073,0.7285714285714285,0.7272727272727273,381,xlm-roberta-base,343.7,79788,,gold+bulk,False,,,51.0,0.7112860892388452,0.6902887139107612,0.6803149606299213,0.6635170603674541,0.23256458458031054,0.2290960225642488,0.17462158203125,2.5404067607386183,0.5634909272193909,13.678977994145479,,,1.0200000000000005,0.08020568738759393,0.0830117974523805,0.15247582758709344,0.1586830394061769,0.3399133023852501,0.3407936721044777,0.08830300154526893
lodo.Public.xlmr_dapt.s13,xlmr_dapt,lodo,Public,13,,0.7524123230515679,0.8313253012048193,0.7252747252747253,0.7006369426751592,381,xlm-roberta-base,297.6,79788,,gold+bulk,False,,,53.0,0.7191601049868767,0.6750656167979002,0.6635170603674541,0.6548556430446194,0.33573465672668146,0.40760507355724834,0.18796782195568085,2.049770710203273,0.6440401077270508,16.30349117449757,,,0.9800000000000004,0.07605291904291857,0.07341180507999948,0.257736570191921,0.25249011750560413,0.3276109361634588,0.3268398199901134,0.07006965075276073
lodo.Public.xlmr_dapt.s42,xlmr_dapt,lodo,Public,42,,0.7577918736437907,0.851963746223565,0.7246376811594203,0.6967741935483871,381,xlm-roberta-base,469.2,79788,,gold+bulk,False,,,53.0,0.7191601049868767,0.7034120734908137,0.6905511811023622,0.6808398950131234,0.32967010831236243,0.3724786658758739,0.22949424386024475,2.131580440638956,0.5137470364570618,15.080552555248875,,,1.0200000000000005,0.06100731490153406,0.05753605366442908,0.23838233319367574,0.2429900362249322,0.32083382245008757,0.321395780531701,0.06977061826460033
lodo.Public.xlmr_dapt_film.s100,xlmr_dapt_film,lodo,Public,100,,0.7576826750600737,0.8298507462686567,0.7357142857142858,0.7074829931972789,381,xlm-roberta-base,361.1,79788,,gold+bulk,False,,,49.0,0.6981627296587927,0.6834645669291338,0.6761154855643045,0.6611548556430447,0.2120630443930539,0.18559207766155586,0.12764881551265717,2.3669375335914324,0.5054178237915039,13.000416017985009,,,0.9700000000000004,0.0769854013841593,0.0735332291906564,0.2162801971205668,0.16783207670414912,0.3408438885717485,0.33949642719908824,0.10243053945807672
lodo.Public.xlmr_dapt_film.s13,xlmr_dapt_film,lodo,Public,13,,0.7400529476766119,0.805111821086262,0.6909090909090909,0.7241379310344828,381,xlm-roberta-base,356.0,79788,,gold+bulk,False,,,52.0,0.6771653543307087,0.6766404199475066,0.6637795275590551,0.6560367454068241,0.29398086228744424,0.3613153007950168,0.22626161575317383,2.229649568629981,0.49558645486831665,13.873577698456454,,,1.069999999999999,0.06837646820298637,0.07817148318303588,0.21290177993812814,0.2273606936298862,0.34628902756735297,0.34784276716307705,0.08074908394724127
lodo.Public.xlmr_dapt_film.s42,xlmr_dapt_film,lodo,Public,42,,0.7402530845644618,0.844311377245509,0.7142857142857143,0.6621621621621622,381,xlm-roberta-base,373.3,79788,,gold+bulk,False,,,52.0,0.6876640419947506,0.6913385826771653,0.6645669291338583,0.6416010498687664,0.34218313074062157,0.4277107818247261,0.1747976392507553,2.274453097295769,0.5659633278846741,15.726572744013788,,,1.0299999999999998,0.03554193168414797,0.03935173740802667,0.11358413779590215,0.12209594670847657,0.347455361156053,0.3480455946766507,0.08799824378909056
lodo.Public.xlmr_dapt_supcon.s100,xlmr_dapt_supcon,lodo,Public,100,,0.7371629870433334,0.8206686930091185,0.7037037037037037,0.6871165644171779,381,xlm-roberta-base,308.7,79788,,gold+bulk,False,0.1,0.07,50.0,0.6929133858267716,0.6624671916010498,0.6698162729658793,0.6612860892388451,0.3395975768506301,0.4206931012507514,0.2590869069099426,1.837748159813952,0.9082931876182556,16.31539832971371,,,1.0150000000000006,0.06842666003981225,0.06798529827293294,0.13735537345133986,0.14105354261201497,0.34440100388022254,0.3443599974137219,0.055564488288590924
lodo.Public.xlmr_dapt_supcon.s13,xlmr_dapt_supcon,lodo,Public,13,,0.7461410172176156,0.8297213622291022,0.7241379310344828,0.6845637583892618,381,xlm-roberta-base,367.2,79788,,gold+bulk,False,0.1,0.07,54.0,0.6902887139107612,0.694488188976378,0.6902887139107612,0.6829396325459317,0.3860747641393595,0.4604077565500478,0.2894003689289093,1.7576671171073424,0.8949497938156128,16.92402831941411,,,1.23,0.06733436257733456,0.05891537046987379,0.17607701387278507,0.12297038320141362,0.3466593441340691,0.3476105268092718,0.10181576090376483
lodo.Public.xlmr_dapt_supcon.s42,xlmr_dapt_supcon,lodo,Public,42,,0.7572107633228026,0.8493975903614458,0.7299270072992701,0.6923076923076923,381,xlm-roberta-base,488.1,79788,,gold+bulk,False,0.1,0.07,56.0,0.7007874015748031,0.7128608923884514,0.7073490813648294,0.7040682414698163,0.37752021341978004,0.4545560171512404,0.30724626779556274,1.7153178689185957,0.8933352828025818,18.201235900448165,,,1.2599999999999993,0.05611676662031555,0.058931551017193246,0.1803459951387476,0.1682181736620768,0.3356897478914413,0.33628822119295604,0.06704603849054629
lodo.Public.xlmr_film.s100,xlmr_film,lodo,Public,100,,0.7542322824374107,0.8224852071005917,0.725925925925926,0.7142857142857143,381,xlm-roberta-base,362.9,79788,,gold+bulk,False,,,53.0,0.6141732283464567,0.6561679790026247,0.6490813648293964,0.6332020997375328,0.22554406799724128,0.19622272572886587,0.15703371167182922,2.4026864854987244,0.5213033556938171,15.191989244298945,,,0.9550000000000004,0.1018255942808956,0.0937891884659704,0.17793381384554852,0.18062521025455203,0.3442751167044536,0.3418350812727186,0.09932293776575618
lodo.Public.xlmr_film.s13,xlmr_film,lodo,Public,13,,0.7589080035344388,0.8085106382978723,0.7352941176470589,0.7329192546583851,381,xlm-roberta-base,371.8,79788,,gold+bulk,False,,,53.0,0.7060367454068242,0.673490813648294,0.6532808398950132,0.6393700787401575,0.2251849448141436,0.21077828963721937,0.06517372280359268,2.5054300072985503,0.6518433690071106,14.71199158448077,,,1.069999999999999,0.09991946260928097,0.11182693180655613,0.24272551073321513,0.30062941506008356,0.3621108476863795,0.3659014180789264,0.10920778870059268
lodo.Public.xlmr_film.s42,xlmr_film,lodo,Public,42,,0.7660602651875125,0.8308605341246291,0.7352941176470589,0.7320261437908496,381,xlm-roberta-base,468.6,79788,,gold+bulk,False,,,55.0,0.6955380577427821,0.6855643044619423,0.6706036745406824,0.6568241469816273,0.2918533933851695,0.338389758238121,0.19479650259017944,2.580794181132546,0.5772423148155212,16.178703095324757,,,1.0349999999999997,0.06521208529326462,0.06854459203109775,0.15495347228398448,0.16506773551528975,0.31757457596502053,0.3189075186537004,0.0815900201696969
